id,title,content,date,tags
Reale,"
                            
                            stm32 스터디 모집합니다
                        ","
안녕하세요. stm32f4 시리즈 스터디 모집합니다.현재 저 포함 두 명입니다.저희 두 명다 stm32 거의 다뤄본적 없는 상태에서 시작합니다.유튜브에 있는 강의를 따라해서 어떻게 동작시키는지 습득하고HAL 드라이버에 대해 간단히 공부하면서 진행할 예정입니다.(일단, 의지와 열정만 있으시면 연락주세요. 진행하고 싶은 방향 얘기하시면스터디원이랑 얘기해서 방향을 바꿀 수 있어요)그리고, 저희 스터디의 가장 큰 목적은 빠른 시간내에 stm32 페리페럴과 ide를 익히고프로젝트로 들어가는 것입니다!!!!tjsgk11카톡남겨주세요
",2019-06-04 17:35:50,"
#587638
 정기모임/스터디
"
리팩토링,"
                            
                            안드로이드 프로젝트 할 사람 구합니다.(대학생, 신입취업 준비생 수준의 포트폴리오)[안양, 군포, 의왕]
                        ","
지역 : 안양, 군포, 의왕시간대 : 주말(토 or 일) 오전 9시 ~ 오후 3시진행 : 주제를 정하고 각자 특징에 맞게 역할 분배 후 한 주마다 진행 상태 공유 및 지속적인 개발 방향의 대해 소통하는 시간을 가진다. -> 이 모임은 자바, 안드로이드에 대해 어느정도 공부한 사람을 대상으로 진행되는 모임이며이 글을 쓰는 본인도 자바, 안드로이드에 대해 공부를 하고 있는 사람입니다. 참여자 자격 : 관련 공부를 어느정도 한 사람이어야 한다.(자바, 안드로이드, jsp, 기초적인 db문법, 서버쪽 기초 프로그래밍)강조-이 프로젝트는 기존 대학교4학년, 취업준비생을 대상으로 합니다.인원 제한:4명댓글로 객관적 실력 및 나이, 사는 지역 등 적어주시거나아니면 dhfemdkr@naver.com 이쪽으로 참여문의 부탁드립니다.
",2019-06-04 12:22:09,"
#587392
 정기모임/스터디
안드로이드 프로젝트 포트폴리오 자바 안양 군포 의왕
"
두더지,"
                            
                            [마감] 평일(월) 강남 알고리즘(자바) 및 하반기 이직준비 스터디원 모집합니다.
                        ","
안녕하세요.하반기 이직을 목표로 하는 스터디 모임입니다.이전에는 면접준비스터디로 만나서 서로가 알고있는 경력 면접질문을 공유하고해당하는 답변 및 피드백을 주고받으며 진행하다가요번에 코딩테스트 준비겸 알고리즘도 진행하게 되었습니다.스터디는 2시간 +@ 정도 진행하며,30분~1시간정도가량은 알고리즘 문제풀이 로직공유나머지 시간은 따로 ""코딩 인터뷰 완전 분석"" 을 사전에 챕터를 선정하고 공부해온 것을 토대로공유 및 스터디진행할 것 같습니다.그리고 원래의 목표인 하반기 이직에 초점을 둔 만큼 수시로 경력기술서는 최신화 해두고서로가 피드백도 주고받고 있습니다.--- 추가 ----현 인원 모두 웹 벡엔드 개발자이며자바를 기반으로 스터디를 진행합니다!프론트, 벡엔드, SQL, 서버(인프라) 영역내에서 스터디가 진행될 것 같습니다.현재 인원 : 4명 ( 1~4년차 웹 개발자 )충원 인원 : 1 ~ 2명스터디 날짜 : 월요일 오후 7시 ~ 9시 +@스터디 장소 : 강남역 11번출구 부근 ( 현재 카페에서 진행했으나 인원 더 늘어날 시 스터디룸 대여하려 합니다. )이 외에도 스터디를 진행하다가 좋은 안건내주시면 환영합니다.자세한 사항은 카카오톡 아이디 ckadkarja << 으로 톡주세요.~마감시 글 제목에 [마감] 업데이트 하겠습니다.감사합니다.
",2019-06-04 09:32:39,"
#587287
 정기모임/스터디
"
취뽀데스.,"
                            
                            KB KISA가 주관하는 핀테크 해커톤에 참여하실 분 모집합니다.(마감)
                        ","
안녕하세요. IT업계에서 취준을 준비하고 있습니다. 그리고 아래 링크는 KB국민은행과 KISA가 주관하는 핀테크 해커톤입니다.https://m.onoffmix.com/event/179492수상하게 되면 서류 또는 필기에서 면제 받을 수 있기에, 되도록 KB국민은행 ICT 직군에 지원하실 분들과 함께 하고싶습니다.KB국민은행 ICT 직군에 관심이 없으셔도 열정을 가지고 해커톤에 참여하실 분이라면 환영합니다~!카톡아이디 ske02154 이니 해커톤에 참여하시고 싶으신 분들은 연락주세요!
",2019-06-03 18:36:17,"
#587169
 정기모임/스터디
"
코딩하는법무사,"
                            
                            [초보] Html+ Css & JS 스터디 모집합니다. 모집기간 2019-06-20까지
                        ","
장소 : 인천 가정동 근처스터디 일정 : 매주 ""주말"" 오전 또는 오후 협의 후 결정 정기스터디, 주중 번개 스터디 협의후 가능.level : 超초보!! 초급수준 목적 : 같이 모여서 예제문제 한번 씩 풀어보고 서로 대화 좀 나누는 정도댓글 남겨주세요~카톡 : hihelper
",2019-06-03 15:32:46,"
#587049
 정기모임/스터디
javascript html css
"
jnssanaee,"
                            
                            프론트엔드 취업 준비하시는 분~
                        ","
안녕하세요. 현재 프론트엔드로 직군전향을 준비하고 있는 1人 입니다.프론트엔드로 직군 전향 준비중이시거나 신입으로 준비중이시는 분 다 환영입니다.아래 방 오셔서 서로 정보도 공유하고, 친목도 쌓는 좋은 방 됐으면 좋겠습니다 :)

https://open.kakao.com/o/g95UFZqb
",2019-06-01 16:16:45,"
#586576
 정기모임/스터디
프론트엔드 vue react
"
안녕하세요123,"
                            
                            Ios 개발 스터디 있나요?
                        ","
안녕하세요, ios 개발을 혼자 공부중인데 혹시 스터디가 있으면 참여해서 같이 공부하고 싶습니다.2월부터 공부했구요. 인터넷 강의로 계속 공부중입니다
",2019-06-01 11:01:46,"
#586553
 정기모임/스터디
Ios
"
파란,"
                            
                            임베디드 리눅스 스터디 하실 분 모집합니다.
                        ","
안녕하세요.정기적으로 임베디드 리눅스 프로그래밍 스터디 하실분 구합니다.아직 개발보드는 정하지 않았습니다. 모집이 완료되면 만나서 같이 보드와 진행방향을 정하고 일정도 조율해봐요.또한 추후에 프로젝트도 진행할 생각입니다.장소는 신촌, 홍대, 강남 중 한 곳으로 정할 생각입니다.임베디드 분야에 관심이 있고  공부중이신분은 연락주세요.카톡ID: thoon94
",2019-05-30 15:41:59,"
#585863
 정기모임/스터디
"
deepblue,"
                            
                            창업에 뜻이 있고, 준비중인 역량있는 개발자분을 모십니다.
                        ","
안녕하세요.저는 IT업종에서 20년간 영업, 마케팅 업무를 해왔고, 현대도 같은 분야에서 작은 법인 사업체의 대표로 다수의 파트너와 함께 일하고 있습니다.창업한지도 10년이 넘었고, 현재도 기업용 솔루션과 SI형태의 SI개발사업을 하며 회사를 운영중입니다. 오키 사이트에서는 프리랜서 개발자를 비롯한 관련 업계 종사자들의 커뮤니티라서 가끔 글을 읽으며 도움을 받고 있습니다.저는 창업에 관심이 있는 역량있는 1인 개발자분과 협력하고 작은 생태계 내에서 서로 도움을 줄 수 있는 환경을 만들고 싶습니다.*제가 도움을 드릴수 있는 역량있는 분야- 10년간 3개의 법인은 설립하면서 경험했던 창업 노하우 공유 및 전수(현재 법인 대표)- 제품과 서비스의 상품화 지원(홈페이지 구축부터 온라인 마케팅까지 총괄 지원)- 1인 법인 설립 자문(다수의 창업가 법인 설립 및 운영 자문 경험)- 기업운영 실무 노하우 공유(세무, 법무, 특허 자문단 운영)- 공동으로 사업 추진 및 수익 공유(협동조합 형태는 아니고, 작은 기업이 모인 각자 독립된 사업협력체 입니다)- 보증금 없는 저렴한 업무공간 공유(서초 양재역(뱅뱅사거리 인근) 위치)- 현재 3개의 SW개발 회사와 가치를 공유하며 협력중에 있습니다.* 제가 만나서 함께 협력하고 싶은분- IT회사를 다니면서 자신만의 아이디어로 창업을 계획하시는 분- 현직 개발자로서 프리랜서로 일하며 창업을 계획하시는 분- IT분야가 아니라도 기획능력이 있어 자신만의 아이디어로 검증된 좋은 개발자를 만나 창업을 계획하시는 분- 기타 창업을 계획하시는 분- 자신이 소유하고 있는 기술과 지식, 인적자원을 멤버들을 위해 최대한 협조하고 공유하고자 하시는 분- 타인의 열정과 역량을 끌어올릴 수 있는 분참여하시고자 하는 분들은 간략한 자기소개가 담긴 메일을 보내주시면, 연락드리고 전체가 함께 모일 수 있는 시간을 저희 사무실에서 가지도록 하겠습니다.jackblue@hanmail.net
",2019-05-30 13:59:53,"
#585804
 정기모임/스터디
"
nueees,"
                            
                            [강남] 오라클 아키텍쳐 스터디
                        ","
안녕하세요. 오라클 아키텍쳐 스터디를 시작하려 합니다.장소는 강남시간: 일요일 오전 10시 ~ 오후 1시 책 : 전문가를 위한 오라클 아키텍처 입문-> 관련목차: http://www.kyobobook.co.kr/product/detailViewKor.laf?ejkGb=KOR&mallGb=KOR&barcode=9791188621101&orderClick=LET&Kc=총 16장이고, 한 주에 2장 정도 읽어와서 정리해보는 시간 가지려고 합니다. 책 한권을 2달 안에 마치겠습니다. 2019년 6월 16일(일) 부터 시작하겠습니다. 기존에 SQL만 다뤘던 분(ex.개발자)이면 성능 문제 트러블슈팅을 위한 기본적인 베이스 습득의 기회로, DBA 준비하거나 현업에 계신다면 알고 있는 내용 정리할 수 있는 기회로 참석하시면 될 것 같습니다.자격제한 : 쿼리 조금은 이해하시는 분. 연락처 : chwhse@gmail.com 
",2019-05-29 15:18:31,"
#585321
 정기모임/스터디
오라클스터디
"
부산개발자,"
                            
                            부인모(부산 인공지능 모임) 1기 모집 안내 (매주 월요일 저녁 8시)
                        ","
부인모(부산 인공지능 모임) 1기 모집 안내매주 자유롭게 인공지능 내용을 준비해서 발표하는 모임입니다. 입문부터 실전응용까지 다양하게 부담없이 공부한 내용을 매주 모여서 발표하는 자리입니다. 참석하시는 분들은 모두 발표를 준비해오셔야 합니다. (최소시간은  5분이상)[주제]- 인공지능 관련된 모든 내용- 캐글- 텐서플로- 사이킷런- 기타..[장소]거제 초등학교 건너편 2층 강한 수학앞입니다.[시간]( 6/3일부터 매주 월요일 저녁 8시 )[비용]참석비 : 무료[신청]신청은 https://goo.gl/forms/cntMIJzF4nj2SiDf1 에서 신청 부탁드립니다.
",2019-05-29 10:38:36,"
#585143
 정기모임/스터디
"
nodestudy,"
                            
                            vuejs와 nodejs로 미니 실시간 주식현황 시스템 구현 세미나(일요일)
                        ","
현재 vue와 node로 프로젝트 진행하고 있는 현업개발자입니다.front는 vue, 서버는 node로 socket서버를 구현하여 미니 실시간 주식현황 시스템을 구현하는 세미나를 진행하려고 합니다.   실제 거래소 api와 연동하여 real data를  socket을 통해 웹화면에서비스하는 시스템을 구현합니다.  기본소스 제공하며 참여하시는 분들과 직접 구현하며 총2회에 걸쳐 완성합니다.  구현될 동영상1(https://youtu.be/SrGEZ91Vj1w   )세미나 1회차구현될 동영상2(https://youtu.be/C5NNE2rfxaY   )세미나 2회차1.장소:서울 가산디지털단지2.일시:6월 9일/6월 16일/ 일요일 오전 9시 30분 ~ 12시 30분 3.준비물: 각자 노트북은 준비하셔서 오시기 바랍니다. 4.대상:vue와 node를 전혀 모르시는 분 or 기초만 아는 개발자.(자바스크립트 기본은 아셔야해요)                                                                     5.인원:8명카톡 오픈채팅방으로 (https://open.kakao.com/o/sjMUYqdb   )또는 node5509@gmail.com으로     문의 주세요.문의 주시면 답변드리도록 하겠습니다.소정의 장소대여비 있습니다..
",2019-05-29 10:30:13,"
#585141
 정기모임/스터디
"
